date,name,category,value
2022-03-22,Finland,hashtag,1
2022-03-22,Kanyencatfun,hashtag,1
2022-03-22,Dyk,hashtag,1
2022-03-22,Jammu,hashtag,1
2022-03-22,Economicwatch,hashtag,1
2022-03-23,Endtigraysiege,hashtag,1
2022-03-22,Hope,hashtag,1
2022-03-22,Kant,hashtag,1
2022-03-22,Economy,hashtag,1
2022-03-22,Foodinsecurity,hashtag,1
2022-03-22,Jan6,hashtag,1
2022-03-22,Homesforukraine,hashtag,1
2022-03-23,For this,hashtag,1
2022-03-23,Easter,hashtag,1
2022-03-22,Holodomor,hashtag,1
2022-03-22,Film,hashtag,1
2022-03-22,Jacob,hashtag,1
2022-03-22,Holland,hashtag,1
2022-03-22,Kayburley,hashtag,1
2022-03-22,Hunterbidenslaptop,hashtag,1
2022-03-22,Energodar,hashtag,1
2022-03-22,Kaspersky,hashtag,1
2022-03-22,Jadot,hashtag,1
2022-03-23,EUR,hashtag,1
2022-03-22,Foreign currency,hashtag,1
2022-03-22,Kashmirfiles,hashtag,1
2022-03-22,Earthquake,hashtag,1
2022-03-22,Correspondent,hashtag,1
2022-03-22,Coverup,hashtag,1
2022-03-23,Finance,hashtag,1
2022-03-22,Kashmir,hashtag,1
2022-03-22,Jamiefororegon,hashtag,1
2022-03-23,League,hashtag,1
2022-03-22,Etsy,hashtag,1
2022-03-22,Etsyshop,hashtag,1
2022-03-22,Daesh,hashtag,1
2022-03-22,Internationallaw,hashtag,1
2022-03-22,Internationalwomensday,hashtag,1
2022-03-23,Eurusd,hashtag,1
2022-03-22,Covidiots,hashtag,1
2022-03-22,Love,hashtag,1
2022-03-22,Invade,hashtag,1
2022-03-22,Goodmorningbritain,hashtag,1
2022-03-22,Gen Z,hashtag,1
2022-03-22,Lookeast,hashtag,1
2022-03-22,Dems4usa,hashtag,1
2022-03-22,Depiffel,hashtag,1
2022-03-22,Concertforukraine,hashtag,1
2022-03-23,Clintonbodycount,hashtag,1
2022-03-22,Gazpromgerd,hashtag,1
2022-03-22,Goodvibesonly,hashtag,1
2022-03-22,Falseflag,hashtag,1
2022-03-22,Long live,hashtag,1
2022-03-23,Invasion,hashtag,1
2022-03-22,Euscum,hashtag,1
2022-03-23,Cdu,hashtag,1
2022-03-22,Cdnpoli,hashtag,1
2022-03-23,Genocidal,hashtag,1
2022-03-23,Lukashenko,hashtag,1
2022-03-22,Demcast,hashtag,1
2022-03-22,Lukashenko,hashtag,1
2022-03-22,Indian,hashtag,1
2022-03-22,Lukaschenko,hashtag,1
2022-03-22,Democracies,hashtag,1
2022-03-22,Internationalconference,hashtag,1
2022-03-22,Gmh,hashtag,1
2022-03-23,Eusolidarity,hashtag,1
2022-03-23,Gomagecom,hashtag,1
2022-03-23,Cdnpoli,hashtag,1
2022-03-22,Lugansk,hashtag,1
2022-03-22,Gocrypto,hashtag,1
2022-03-22,Lucarelli,hashtag,1
2022-03-22,Internationaldayofhappiness,hashtag,1
2022-03-22,Demon,hashtag,1
2022-03-22,Lubmin,hashtag,1
2022-03-23,Generalassembly,hashtag,1
2022-03-23,Gazprom,hashtag,1
2022-03-22,Gazprom,hashtag,1
2022-03-22,Celafotamacron,hashtag,1
2022-03-23,Goroku strength,hashtag,1
2022-03-22,Dickhead,hashtag,1
2022-03-22,Littlephil,hashtag,1
2022-03-22,Consistency,hashtag,1
2022-03-23,Craxi,hashtag,1
2022-03-22,Dicktator,hashtag,1
2022-03-22,Investing,hashtag,1
2022-03-22,Dictatorship,hashtag,1
2022-03-22,Litalia,hashtag,1
2022-03-22,Garnet,hashtag,1
2022-03-22,Detail Cyprus,hashtag,1
2022-03-22,Lisa,hashtag,1
2022-03-23,Cnn,hashtag,1
2022-03-23,Gamedevelopment,hashtag,1
2022-03-22,Investor,hashtag,1
2022-03-22,European Union,hashtag,1
2022-03-22,Dad,hashtag,1
2022-03-22,Liquid fuel,hashtag,1
2022-03-23,Government infamous,hashtag,1
2022-03-22,In union,hashtag,1
2022-03-23,Dialogue,hashtag,1
2022-03-22,Live,hashtag,1
2022-03-22,Investigation of the truth,hashtag,1
2022-03-22,Invasion of Russia,hashtag,1
2022-03-23,Google,hashtag,1
2022-03-22,Eurovision,hashtag,1
2022-03-22,Deutschepresse,hashtag,1
2022-03-22,Gopbetrayedamerica,hashtag,1
2022-03-22,Gasoil,hashtag,1
2022-03-23,Cnbc,hashtag,1
2022-03-23,Concertfornazis,hashtag,1
2022-03-22,Developer,hashtag,1
2022-03-22,Invasion of Taiwan,hashtag,1
2022-03-22,Livestream,hashtag,1
2022-03-22,Goptherussianpartyoftraitors,hashtag,1
2022-03-23,Liveblue2022,hashtag,1
2022-03-22,Gasen,hashtag,1
2022-03-22,Fam46,hashtag,1
2022-03-22,Liveblue2022,hashtag,1
2022-03-23,Cf_green_dot,hashtag,1
2022-03-22,Fakes,hashtag,1
2022-03-22,Concerts,hashtag,1
2022-03-22,Families,hashtag,1
2022-03-23,Giveukrainejets,hashtag,1
2022-03-22,Make it,hashtag,1
2022-03-22,Factchecking,hashtag,1
2022-03-22,Datsun,hashtag,1
2022-03-22,Get_the_real_story,hashtag,1
2022-03-23,Closetheskyoverukraine,hashtag,1
2022-03-22,Makariv,hashtag,1
2022-03-23,Mairupol,hashtag,1
2022-03-23,Davido,hashtag,1
2022-03-22,Exploring,hashtag,1
2022-03-22,Datejust,hashtag,1
2022-03-23,Maidancoup,hashtag,1
2022-03-22,Davidparenzo,hashtag,1
2022-03-22,Giveusmigs,hashtag,1
2022-03-22,Davos,hashtag,1
2022-03-22,Factors,hashtag,1
2022-03-22,Magniningningangspcian,hashtag,1
2022-03-22,Givit,hashtag,1
2022-03-23,Magahatesukraine,hashtag,1
2022-03-23,Givepeaceachance,hashtag,1
2022-03-22,Makelovenotwar,hashtag,1
2022-03-22,International_news,hashtag,1
2022-03-22,Girlsfrontline,hashtag,1
2022-03-22,Cmn,hashtag,1
2022-03-22,Giletti,hashtag,1
2022-03-22,Danieleganser,hashtag,1
2022-03-22,Facility,hashtag,1
2022-03-23,Exports,hashtag,1
2022-03-22,Congress,hashtag,1
2022-03-23,Cats,hashtag,1
2022-03-22,Danonecriminal,hashtag,1
2022-03-22,Malta,hashtag,1
2022-03-22,Givepeaceachance,hashtag,1
2022-03-22,Infiniti,hashtag,1
2022-03-22,Danycoed,hashtag,1
2022-03-22,Mall,hashtag,1
2022-03-22,Ghouta,hashtag,1
2022-03-23,Information,hashtag,1
2022-03-22,Dataengineer,hashtag,1
2022-03-22,Infantilism,hashtag,1
2022-03-22,Ggrmc,hashtag,1
2022-03-22,Infowars,hashtag,1
2022-03-22,Germany digital security bsi,hashtag,1
2022-03-22,Cpad,hashtag,1
2022-03-22,Daily 10 p.m.,hashtag,1
2022-03-22,Defendukraine,hashtag,1
2022-03-22,Instagram,hashtag,1
2022-03-22,Defenestrateputin,hashtag,1
2022-03-22,M5s,hashtag,1
2022-03-22,Indianarrative,hashtag,1
2022-03-22,Lysbakken,hashtag,1
2022-03-22,Globalist,hashtag,1
2022-03-22,Everyrefugeematters,hashtag,1
2022-03-22,International,hashtag,1
2022-03-22,Ddlzan,hashtag,1
2022-03-22,Lyingschiff,hashtag,1
2022-03-22,Defi,hashtag,1
2022-03-22,Gentiloni,hashtag,1
2022-03-22,Failedamericanfpa,hashtag,1
2022-03-22,Lyingmanipulativeindianbobbleheads,hashtag,1
2022-03-22,Deforestation,hashtag,1
2022-03-22,Cn,hashtag,1
2022-03-23,Consecrationofrussia,hashtag,1
2022-03-23,Exchange,hashtag,1
2022-03-22,Globaleurope,hashtag,1
2022-03-23,Defeatputin,hashtag,1
2022-03-22,Factsmatter,hashtag,1
2022-03-22,Maga,hashtag,1
2022-03-22,Conflict,hashtag,1
2022-03-23,Infowars,hashtag,1
2022-03-22,Indyref,hashtag,1
2022-03-23,Congressman,hashtag,1
2022-03-23,Georgia,hashtag,1
2022-03-23,Madagascar,hashtag,1
2022-03-22,Decappeals,hashtag,1
2022-03-22,Globalcitizen,hashtag,1
2022-03-23,Cbs,hashtag,1
2022-03-22,Macron,hashtag,1
2022-03-22,Innovation,hashtag,1
2022-03-23,Deep news,hashtag,1
2022-03-22,Expelrussia,hashtag,1
2022-03-22,Ccp,hashtag,1
2022-03-23,Geometrynodes,hashtag,1
2022-03-23,MSF,hashtag,1
2022-03-22,Compromise,hashtag,1
2022-03-23,Jfk,hashtag,1
2022-03-22,Lindner,hashtag,1
2022-03-23,Faq,hashtag,1
2022-03-22,Disease,hashtag,1
2022-03-22,Euantiracism,hashtag,1
2022-03-22,Greed,hashtag,1
2022-03-23,Lfi,hashtag,1
2022-03-23,Dmitrypeskov,hashtag,1
2022-03-23,Ireland,hashtag,1
2022-03-22,Euro,hashtag,1
2022-03-22,Lecture,hashtag,1
2022-03-22,Greek,hashtag,1
2022-03-22,Letthebodiespilehigh,hashtag,1
2022-03-23,Left,hashtag,1
2022-03-22,Farm2pork,hashtag,1
2022-03-22,Grief,hashtag,1
2022-03-22,Chat,hashtag,1
2022-03-23,Euro,hashtag,1
2022-03-23,Lgb,hashtag,1
2022-03-22,Dmjx,hashtag,1
2022-03-23,Impeachbiden,hashtag,1
2022-03-22,Irinasidorkova,hashtag,1
2022-03-22,Discord,hashtag,1
2022-03-22,Groningen,hashtag,1
2022-03-22,Ihl,hashtag,1
2022-03-23,Crimesagainsthumanity,hashtag,1
2022-03-22,Liar,hashtag,1
2022-03-23,Fullofshit,hashtag,1
2022-03-22,Chavez,hashtag,1
2022-03-22,Greece,hashtag,1
2022-03-22,Discontrodiciviltà,hashtag,1
2022-03-22,Important,hashtag,1
2022-03-22,Clausewitz,hashtag,1
2022-03-22,Fundraising,hashtag,1
2022-03-23,Disinformation,hashtag,1
2022-03-22,Coachredpill,hashtag,1
2022-03-22,Letsgobrandon,hashtag,1
2022-03-23,Companycommercial,hashtag,1
2022-03-22,Greens,hashtag,1
2022-03-22,Leningradlindsey,hashtag,1
2022-03-22,Dkmedier,hashtag,1
2022-03-22,Crimesagainsthumanity,hashtag,1
2022-03-23,Leningradlindsey,hashtag,1
2022-03-22,Leonardo,hashtag,1
2022-03-22,Lenin,hashtag,1
2022-03-22,Fuckoffrussiawehateyou,hashtag,1
2022-03-22,Dkmedia,hashtag,1
2022-03-23,Farming,hashtag,1
2022-03-23,Crimeantatars,hashtag,1
2022-03-22,Djokovic,hashtag,1
2022-03-23,Lendlease,hashtag,1
2022-03-22,Cooperation,hashtag,1
2022-03-22,Climateaction,hashtag,1
2022-03-22,Government of warfare,hashtag,1
2022-03-23,Fsc,hashtag,1
2022-03-22,District Library,hashtag,1
2022-03-22,Iraqis,hashtag,1
2022-03-23,Green_energy_fail,hashtag,1
2022-03-23,Lego,hashtag,1
2022-03-22,Let's go,hashtag,1
2022-03-23,Fuckputin,hashtag,1
2022-03-22,Cooking,hashtag,1
2022-03-22,Disruptersunite,hashtag,1
2022-03-23,Impartiality,hashtag,1
2022-03-22,Greekcitytimes,hashtag,1
2022-03-22,Eudk,hashtag,1
2022-03-23,Letmypeoplego,hashtag,1
2022-03-22,Dispatches,hashtag,1
2022-03-22,Liarjohnson,hashtag,1
2022-03-22,Cyprus,hashtag,1
2022-03-22,Guerini,hashtag,1
2022-03-22,Dnipro,hashtag,1
2022-03-23,Gtgraphic,hashtag,1
2022-03-22,Life,hashtag,1
2022-03-22,Govt,hashtag,1
2022-03-22,Climatedisclosures,hashtag,1
2022-03-23,Grain,hashtag,1
2022-03-22,Lifestyle,hashtag,1
2022-03-22,Grain,hashtag,1
2022-03-22,Conspiracy theory,hashtag,1
2022-03-22,Dnipropetrovsk,hashtag,1
2022-03-22,If,hashtag,1
2022-03-22,Learnjapanese,hashtag,1
2022-03-22,Greatukraine,hashtag,1
2022-03-22,Life is Beautiful,hashtag,1
2022-03-22,G7,hashtag,1
2022-03-22,Dacia,hashtag,1
2022-03-23,Gpa,hashtag,1
2022-03-23,Leave,hashtag,1
2022-03-23,G7,hashtag,1
2022-03-22,Lifelinemedia,hashtag,1
2022-03-22,Ioc,hashtag,1
2022-03-22,Fao,hashtag,1
2022-03-22,Lifelinenews,hashtag,1
2022-03-22,Imstillyes,hashtag,1
2022-03-22,Gpa,hashtag,1
2022-03-22,Guerra,hashtag,1
2022-03-22,Irpen,hashtag,1
2022-03-22,Imrankhan,hashtag,1
2022-03-23,Digitalasset,hashtag,1
2022-03-22,Libyanmercenaries,hashtag,1
2022-03-23,Fx,hashtag,1
2022-03-23,Learning,hashtag,1
2022-03-22,Dns,hashtag,1
2022-03-22,European Summit,hashtag,1
2022-03-22,Euronewswitness,hashtag,1
2022-03-22,Limitation,hashtag,1
2022-03-22,Directan,hashtag,1
2022-03-22,Libraries,hashtag,1
2022-03-23,Greatbritan,hashtag,1
2022-03-23,Direct,hashtag,1
2022-03-22,Dmytrokuleba,hashtag,1
2022-03-22,Frontend,hashtag,1
2022-03-22,Direct,hashtag,1
2022-03-22,Lebihbaikchildfree,hashtag,1
2022-03-22,Guerraenucrania,hashtag,1
2022-03-22,Czech,hashtag,1
2022-03-23,Families,hashtag,1
2022-03-22,Fascist,hashtag,1
2022-03-22,Ipl2022schedule,hashtag,1
2022-03-23,Diet speech,hashtag,1
2022-03-22,Fxhousehold,hashtag,1
2022-03-22,Frontex,hashtag,1
2022-03-23,Dimashqudaibergеn,hashtag,1
2022-03-23,Fascist,hashtag,0
2022-03-23,Covid,hashtag,0
2022-03-23,Alliance,hashtag,0
2022-03-23,Firstamendment,hashtag,0
2022-03-23,Factors,hashtag,0
2022-03-23,Ukuk,hashtag,0
2022-03-23,Covid19,hashtag,0
2022-03-23,Covid_19,hashtag,0
2022-03-23,Uses,hashtag,0
2022-03-23,Votebluetosaveamerica,hashtag,0
2022-03-23,Fashion,hashtag,0
2022-03-23,Firstaid,hashtag,0
2022-03-23,Ukrart,hashtag,0
2022-03-23,Voteblue,hashtag,0
2022-03-23,Fascism,hashtag,0
2022-03-23,Factchecking,hashtag,0
2022-03-23,Allies,hashtag,0
2022-03-23,Covaxin,hashtag,0
2022-03-23,Facility,hashtag,0
2022-03-22,Vanguard,hashtag,0
2022-03-23,Ukranians,hashtag,0
2022-03-22,Ukrinerussiawar,hashtag,0
2022-03-23,Ushypocrisy,hashtag,0
2022-03-23,Vanitystars,hashtag,0
2022-03-22,Allowaccesstotigray,hashtag,0
2022-03-23,Vaers,hashtag,0
2022-03-23,Vote,hashtag,0
2022-03-23,Ukranian,hashtag,0
2022-03-23,Ak,hashtag,0
2022-03-23,Vanityfairstories,hashtag,0
2022-03-22,Uspolitics,hashtag,0
2022-03-23,Airbnbukraine,hashtag,0
2022-03-22,Fireaid4ukraine,hashtag,0
2022-03-23,Vosges,hashtag,0
2022-03-23,Ajopinion,hashtag,0
2022-03-23,Usbiolabs,hashtag,0
2022-03-22,Uncletees,hashtag,0
2022-03-23,Finnish girls,hashtag,0
2022-03-23,Alinamykhailova,hashtag,0
2022-03-22,Unsecuritycouncil,hashtag,0
2022-03-22,Fedorov,hashtag,0
2022-03-23,Fao,hashtag,0
2022-03-23,Violence,hashtag,0
2022-03-23,Aliev,hashtag,0
2022-03-22,Faq,hashtag,0
2022-03-22,United Left,hashtag,0
2022-03-22,Viral,hashtag,0
2022-03-23,Coverup,hashtag,0
2022-03-22,Alisherusmanov,hashtag,0
2022-03-23,Federal Police,hashtag,0
2022-03-23,Fakewar,hashtag,0
2022-03-23,Uraniumsqueeze,hashtag,0
2022-03-23,Unilever,hashtag,0
2022-03-23,Vitaliklitschko,hashtag,0
2022-03-23,Verity,hashtag,0
2022-03-23,Falseflag,hashtag,0
2022-03-23,Unicef,hashtag,0
2022-03-23,Villas,hashtag,0
2022-03-23,Vice,hashtag,0
2022-03-23,Unitednations,hashtag,0
2022-03-23,Vibes,hashtag,0
2022-03-23,Fam46,hashtag,0
2022-03-22,Fertilizer,hashtag,0
2022-03-23,Feedly,hashtag,0
2022-03-23,Unitedkingdomofgreatbritainandnorthernlreland,hashtag,0
2022-03-23,Video,hashtag,0
2022-03-23,Versions,hashtag,0
2022-03-22,Vietnam,hashtag,0
2022-03-23,Airdrops,hashtag,0
2022-03-23,Fightforukraine,hashtag,0
2022-03-23,Unitedwithukraine,hashtag,0
2022-03-23,Uyghur,hashtag,0
2022-03-23,Unitewithukraine,hashtag,0
2022-03-23,Fightlikeukrainian,hashtag,0
2022-03-22,Verdun,hashtag,0
2022-03-23,Volunteers,hashtag,0
2022-03-23,Aleksandarvučić,hashtag,0
2022-03-22,Uncharter,hashtag,0
2022-03-23,Volodimirzelensky,hashtag,0
2022-03-23,Farm2pork,hashtag,0
2022-03-23,Uncensorednews,hashtag,0
2022-03-22,Albania,hashtag,0
2022-03-23,Volodymyrzelenskyy,hashtag,0
2022-03-23,Finland,hashtag,0
2022-03-22,Farming,hashtag,0
2022-03-23,Factsmatter,hashtag,0
2022-03-23,Uncensored,hashtag,0
2022-03-23,Al,hashtag,0
2022-03-23,Vegan,hashtag,0
2022-03-23,Volunteer,hashtag,0
2022-03-23,Vatican,hashtag,0
2022-03-23,Fckputin,hashtag,0
2022-03-23,Failedamericanfpa,hashtag,0
2022-03-23,Urology,hashtag,0
2022-03-23,Aliens,hashtag,0
2022-03-23,Fdp,hashtag,0
2022-03-23,Vladimir Poutine,hashtag,0
2022-03-23,Urcs,hashtag,0
2022-03-23,Venucia,hashtag,0
2022-03-23,Unhrc,hashtag,0
2022-03-22,Urea,hashtag,0
2022-03-23,Film,hashtag,0
2022-03-23,Airdrop,hashtag,0
2022-03-23,Vladimirputin,hashtag,0
2022-03-23,Fakes,hashtag,0
2022-03-23,Vlodomyrzelenskyy,hashtag,0
2022-03-22,Unga,hashtag,0
2022-03-23,Venmoitforward,hashtag,0
2022-03-22,Urgent,hashtag,0
2022-03-22,Feature,hashtag,0
2022-03-22,Voetsekeff,hashtag,0
2022-03-22,Unitedkingdom,hashtag,0
2022-03-23,March 21,hashtag,0
2022-03-23,Ukrainianswillresist,hashtag,0
2022-03-23,Trash Press and Coupper,hashtag,0
2022-03-23,Anxiety,hashtag,0
2022-03-23,Tpyxaenglish,hashtag,0
2022-03-22,Tractor,hashtag,0
2022-03-23,Fxhousehold,hashtag,0
2022-03-23,Trader,hashtag,0
2022-03-23,Fundraising,hashtag,0
2022-03-23,Traffic light,hashtag,0
2022-03-23,Traitor,hashtag,0
2022-03-23,Traitorjoe,hashtag,0
2022-03-22,Traitorstodemocracy,hashtag,0
2022-03-22,Fullofshit,hashtag,0
2022-03-23,Fukuyama,hashtag,0
2022-03-23,Traitortrumpputinspuppet,hashtag,0
2022-03-22,Transfers,hashtag,0
2022-03-23,Construction,hashtag,0
2022-03-22,Appleinc,hashtag,0
2022-03-23,Toulouse,hashtag,0
2022-03-23,Conspiracy theory,hashtag,0
2022-03-22,Gamedevelopment,hashtag,0
2022-03-23,Consistency,hashtag,0
2022-03-23,Torture,hashtag,0
2022-03-23,Garnet,hashtag,0
2022-03-23,Tory,hashtag,0
2022-03-23,Torycorruption,hashtag,0
2022-03-23,Torycriminalsunfittogovern,hashtag,0
2022-03-23,Torylies,hashtag,0
2022-03-23,Total,hashtag,0
2022-03-23,Gamedev,hashtag,0
2022-03-23,Toryrussiamoney,hashtag,0
2022-03-23,Apt,hashtag,0
2022-03-23,Toryrussianassets,hashtag,0
2022-03-22,Toryshambles,hashtag,0
2022-03-23,Ga,hashtag,0
2022-03-23,Fuckz,hashtag,0
2022-03-22,Treasure,hashtag,0
2022-03-23,Courageousenergodar,hashtag,0
2022-03-23,Trend,hashtag,0
2022-03-22,Copasir,hashtag,0
2022-03-23,Frontex,hashtag,0
2022-03-23,Trumpisarussianasset,hashtag,0
2022-03-23,Trumpputin,hashtag,0
2022-03-23,Frontend,hashtag,0
2022-03-23,Truth,hashtag,0
2022-03-22,Tsimbalyuk,hashtag,0
2022-03-23,From far,hashtag,0
2022-03-23,Tsn,hashtag,0
2022-03-23,Tuckercarlsonrussianasset,hashtag,0
2022-03-23,Freshwords,hashtag,0
2022-03-23,Tuesday,hashtag,0
2022-03-23,Antisemitism,hashtag,0
2022-03-23,Tuesdaymotivations,hashtag,0
2022-03-23,Tuesdayvibe,hashtag,0
2022-03-22,Trumpcoupattempt,hashtag,0
2022-03-23,Trump2024,hashtag,0
2022-03-23,Frozen,hashtag,0
2022-03-23,Trostyanets,hashtag,0
2022-03-22,Trending,hashtag,0
2022-03-23,Cooking,hashtag,0
2022-03-23,Fuckoffrussiawehateyou,hashtag,0
2022-03-23,Tripoli,hashtag,0
2022-03-23,Trolls,hashtag,0
2022-03-23,Fsois,hashtag,0
2022-03-22,Truckingforpeace,hashtag,0
2022-03-23,Antivirus,hashtag,0
2022-03-22,Fsc,hashtag,0
2022-03-23,Fsbletters,hashtag,0
2022-03-23,Trudeauworstpmever,hashtag,0
2022-03-23,Cooperation,hashtag,0
2022-03-23,Truhoma,hashtag,0
2022-03-22,Antonov,hashtag,0
2022-03-23,Tornadoes,hashtag,0
2022-03-23,Toriesunfittogovern,hashtag,0
2022-03-23,Arab,hashtag,0
2022-03-23,Toriespartiedwhilepeopledied,hashtag,0
2022-03-23,Third World war,hashtag,0
2022-03-22,This,hashtag,0
2022-03-22,Congressman,hashtag,0
2022-03-23,Thomas_hunter,hashtag,0
2022-03-23,Thosecovers,hashtag,0
2022-03-22,Consecrationofrussia,hashtag,0
2022-03-23,Thread,hashtag,0
2022-03-23,Tienetwork,hashtag,0
2022-03-22,Geometrynodes,hashtag,0
2022-03-23,Tienetworkcast,hashtag,0
2022-03-23,Armenia,hashtag,0
2022-03-23,Armageddon,hashtag,0
2022-03-23,Gentiloni,hashtag,0
2022-03-23,Tigrayans,hashtag,0
2022-03-23,Arkus,hashtag,0
2022-03-23,Theworldiswatching,hashtag,0
2022-03-23,Germany digital security bsi,hashtag,0
2022-03-23,Theterminator,hashtag,0
2022-03-23,Ggrmc,hashtag,0
2022-03-23,Giantslayers,hashtag,0
2022-03-23,Thehague,hashtag,0
2022-03-22,Themediaclosetheeyes,hashtag,0
2022-03-23,Ghouta,hashtag,0
2022-03-23,Thepointofitall,hashtag,0
2022-03-23,Thepredator,hashtag,0
2022-03-23,There,hashtag,0
2022-03-23,Congress,hashtag,0
2022-03-23,Thereidout,hashtag,0
2022-03-23,Get_the_real_story,hashtag,0
2022-03-23,Thereport,hashtag,0
2022-03-23,Thescarifyers,hashtag,0
2022-03-22,Thestandardnews,hashtag,0
2022-03-23,Get rid of it,hashtag,0
2022-03-23,Tigrayanweaponizedrapevictims,hashtag,0
2022-03-23,Tigraycantwait,hashtag,0
2022-03-23,Genocideofukrainians,hashtag,0
2022-03-23,Tomorrowspaperstoday,hashtag,0
2022-03-23,To survive,hashtag,0
2022-03-23,Tochka_u,hashtag,0
2022-03-23,Gazpromgerd,hashtag,0
2022-03-23,Togetherpeace,hashtag,0
2022-03-23,Togetherwithrefugees,hashtag,0
2022-03-22,Tokyo,hashtag,0
2022-03-23,Gasoil,hashtag,0
2022-03-23,To stop,hashtag,0
2022-03-23,Top_story,hashtag,0
2022-03-23,Topicsinthenewsrussiaukraineinvasionlive,hashtag,0
2022-03-23,Gasen,hashtag,0
2022-03-23,Topicsplacesrussia,hashtag,0
2022-03-23,Toptan,hashtag,0
2022-03-23,Gas4peace,hashtag,0
2022-03-23,Gen Z,hashtag,0
2022-03-22,Generalassembly,hashtag,0
2022-03-23,Tigrayfamine,hashtag,0
2022-03-22,Tiki,hashtag,0
2022-03-23,Areyouproudtobearepublicantoday,hashtag,0
2022-03-23,Genocide,hashtag,0
2022-03-23,Tigrayissuffering,hashtag,0
2022-03-23,Conseildeparis,hashtag,0
2022-03-23,Tigrayrapevictims,hashtag,0
2022-03-22,Tigraysiege,hashtag,0
2022-03-22,Genocidal,hashtag,0
2022-03-23,Tn,hashtag,0
2022-03-23,Genoa,hashtag,0
2022-03-23,Tiktok,hashtag,0
2022-03-22,Consequence Ukraine War,hashtag,0
2022-03-23,Timmarshall,hashtag,0
2022-03-23,Tips,hashtag,0
2022-03-23,Archuk4ukraine,hashtag,0
2022-03-23,Tuesnews,hashtag,0
2022-03-22,Tunisia,hashtag,0
2022-03-22,Freshresists,hashtag,0
2022-03-23,Foxnewsfascistpropaganda,hashtag,0
2022-03-22,Ukrainehbcu,hashtag,0
2022-03-23,Ukrainehotline,hashtag,0
2022-03-22,Foreign Legion,hashtag,0
2022-03-23,Ukraineintheeu,hashtag,0
2022-03-23,Andrebercoff,hashtag,0
2022-03-23,Andreacisternino,hashtag,0
2022-03-22,Ukrainemustnotfall,hashtag,0
2022-03-23,Foodsecurity,hashtag,0
2022-03-23,Correspondent,hashtag,0
2022-03-23,Ukrainenews,hashtag,0
2022-03-23,Foodinsecurity,hashtag,0
2022-03-23,Ukrainepaws,hashtag,0
2022-03-22,Ukrainerefugeechildren,hashtag,0
2022-03-23,Foodinflation,hashtag,0
2022-03-23,Ukrainerescue,hashtag,0
2022-03-22,Andreotti,hashtag,0
2022-03-22,Ukrainefightsforfreedom,hashtag,0
2022-03-23,Ukrainefarmers,hashtag,0
2022-03-22,Fox,hashtag,0
2022-03-23,Ukraineactress,hashtag,0
2022-03-22,Ukraineangers,hashtag,0
2022-03-22,Ukraineanimals,hashtag,0
2022-03-22,Foxnews,hashtag,0
2022-03-22,Angers,hashtag,0
2022-03-23,Ukrainearmy,hashtag,0
2022-03-23,Forvictory,hashtag,0
2022-03-23,Foreign currency,hashtag,0
2022-03-23,Ukraineconflict,hashtag,0
2022-03-22,Anger,hashtag,0
2022-03-23,Forex,hashtag,0
2022-03-23,Ukraineeu,hashtag,0
2022-03-23,Coronavirus,hashtag,0
2022-03-23,Ukrainefacts,hashtag,0
2022-03-23,Anarchism,hashtag,0
2022-03-22,Ukrainerussia Crisis,hashtag,0
2022-03-23,Food aid,hashtag,0
2022-03-23,Ukrainianarmy,hashtag,0
2022-03-23,Ukrainewillwin,hashtag,0
2022-03-23,Alqaeda,hashtag,0
2022-03-23,Florya,hashtag,0
2022-03-23,Ukrainian refugees,hashtag,0
2022-03-23,Alpine,hashtag,0
2022-03-23,Ukrainian war,hashtag,0
2022-03-23,Countercurrent,hashtag,0
2022-03-23,Amandaholden,hashtag,0
2022-03-23,Ukrainiancommunityuae,hashtag,0
2022-03-23,Fl,hashtag,0
2022-03-23,Ukrainiancrisis,hashtag,0
2022-03-23,Alone,hashtag,0
2022-03-23,Fkptn,hashtag,0
2022-03-23,Ukrainianspaces,hashtag,0
2022-03-23,Flour,hashtag,0
2022-03-23,Ukrainewarnews,hashtag,0
2022-03-23,Analysis,hashtag,0
2022-03-23,Ukrainestands,hashtag,0
2022-03-23,Analogiestoriche,hashtag,0
2022-03-22,Ukrainerussiapeace,hashtag,0
2022-03-23,Follow,hashtag,0
2022-03-23,Foggia,hashtag,0
2022-03-23,Ukrainerussie,hashtag,0
2022-03-22,Amnestyinternational,hashtag,0
2022-03-22,Ukrainesymposium,hashtag,0
2022-03-23,Corruption,hashtag,0
2022-03-22,Ammonia,hashtag,0
2022-03-23,America,hashtag,0
2022-03-23,Amelia,hashtag,0
2022-03-22,Fmtnews,hashtag,0
2022-03-23,Ukraineundersiege,hashtag,0
2022-03-23,Amazon,hashtag,0
2022-03-23,Ukraine_Russia,hashtag,0
2022-03-23,Francescadonatovolodymirzelensky,hashtag,0
2022-03-23,Tuquoque,hashtag,0
2022-03-23,Francis,hashtag,0
2022-03-22,Twitterspaces,hashtag,0
2022-03-23,Freenavalny,hashtag,0
2022-03-23,Corlu,hashtag,0
2022-03-23,Twitterstorians,hashtag,0
2022-03-23,Freemazinnamdikanunow,hashtag,0
2022-03-23,Twlz,hashtag,0
2022-03-23,Antichrist,hashtag,0
2022-03-23,Tx,hashtag,0
2022-03-23,U,hashtag,0
